id,business_name,slug,city,state,phone,website,email,street_address,postal_code,latitude,longitude,rating,review_count,photo_url,hours,services_offered,source,enriched_at,contacted_at,contact_status,has_luxury,has_ada,has_trailer,serves_events,serves_construction,delivery_radius_miles,created_at,updated_at,description,featured,verified,scrape_status,enrich_status,enrich_confidence_email,enrich_confidence_phone,outreach_status,email1_sent_at,email2_sent_at,email3_sent_at,outreach_count,verified_at,facebook_url,instagram_url,linkedin_url,twitter_url
56aa62d3-0b34-4f66-9c25-6313d5ed4a09,Bubba Dumps Septic & Sewer Works,bubba-dumps-septic-sewer-works-clinton,Clinton,Tennessee,(865) 367-0786,https://www.bubbadumpsseptic.com/,,"127 Shultz Hollow Ln, Clinton, TN 37716",37716,36.17563330,-84.16550220,5.0,97,https://lh3.googleusercontent.com/p/AF1QipPte2iUD87tADZaonYn5Mo--3ZFd5n6uM8Zvl8Q=w800-h500-k-no,"""{\""Monday\"":\""Open 24 hours\"",\""Tuesday\"":\""Open 24 hours\"",\""Wednesday\"":\""Open 24 hours\"",\""Thursday\"":\""Open 24 hours\"",\""Friday\"":\""Open 24 hours\"",\""Saturday\"":\""Open 24 hours\"",\""Sunday\"":\""Open 24 hours\""}""","[""Septic system service"",""Portable toilet supplier"",""Sewage disposal service""]",outscraper,2025-12-24 05:26:00.994+00,,,false,false,true,true,true,,2025-12-12 19:47:46.184898+00,2025-12-15 20:07:37.933782+00,,false,false,ready,pending,,,pending,,,,0,,,,,
b3a08add-60b8-44c7-90b7-5cad198acb28,Royal Flush Portables,royal-flush-portables-columbia,Columbia,Tennessee,(931) 380-1120,http://royalflushportablestn.com/,,"1737 Auburn Ln, Columbia, TN 38401",38401,35.61374580,-87.10839900,,,https://lh3.googleusercontent.com/p/AF1QipMnBwf55VYT2CQ7hsog_zDbiRIHGdAFuPtXzdvL=w800-h500-k-no,,"[""Portable toilet supplier""]",outscraper,,,,false,false,false,false,false,,2025-12-12 19:47:46.184898+00,2025-12-15 20:07:37.933782+00,,false,false,ready,pending,,,pending,,,,0,,,,,
c0674445-158f-4bfb-984a-61cf45279e1f,Save The Day Solutions,save-the-day-solutions-columbia,Columbia,Tennessee,(931) 688-0568,https://www.savethedaysolutions.com/,,"104 E 18th St, Columbia, TN 38401",38401,35.59928030,-87.03789030,4.7,6,https://lh3.googleusercontent.com/p/AF1QipNePstg851_mJ2bwuKITEBUbb4ChrbqsrSzUm0U=w800-h500-k-no,"""{\""Monday\"":\""Open 24 hours\"",\""Tuesday\"":\""Open 24 hours\"",\""Wednesday\"":\""Open 24 hours\"",\""Thursday\"":\""Open 24 hours\"",\""Friday\"":\""Open 24 hours\"",\""Saturday\"":\""Open 24 hours\"",\""Sunday\"":\""Open 24 hours\""}""","[""Portable toilet supplier""]",outscraper,2025-12-24 05:24:11.075+00,,,false,true,false,true,true,,2025-12-12 19:47:46.184898+00,2025-12-15 20:07:37.933782+00,,false,false,ready,pending,,,pending,,,,0,,,,,
6fe685bd-edb0-4479-b138-f1b0c9c722cc,Gladiator Pumping,gladiator-pumping-cookeville,Cookeville,Tennessee,(931) 644-3967,http://gladiatorpumping.com/,,"532 Rockwell Dr, Cookeville, TN 38506",38506,36.15393680,-85.46444380,5.0,139,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzz6aZ-QKej7_v0F0CCoMgiU1vn6SWvi09h_vrGDPq8cz2p-5YIDo7KcyYPzXiTmzuvnpR_8AssyZCRfkF4thDb38yRa_Mc1G6JB7JVcvhd0dgSooew56I7ueKYxcYQ9lhPSEzMwA=w800-h500-k-no,"""{\""Monday\"":\""Open 24 hours\"",\""Tuesday\"":\""Open 24 hours\"",\""Wednesday\"":\""Open 24 hours\"",\""Thursday\"":\""Open 24 hours\"",\""Friday\"":\""Open 24 hours\"",\""Saturday\"":\""Open 24 hours\"",\""Sunday\"":\""Open 24 hours\""}""","[""Septic system service"",""Excavating contractor"",""Portable toilet supplier""]",outscraper,2025-12-24 05:25:43.384+00,,,false,false,false,false,false,,2025-12-12 19:47:46.184898+00,2025-12-15 20:07:37.933782+00,,false,false,ready,pending,,,pending,,,,0,,,,,
4b9edd99-9430-4b20-b9e9-44a9e510e7af,Middle TN Disposal,middle-tn-disposal-crossville,Crossville,Tennessee,(931) 644-0124,,,"2576 Pomona Rd, Crossville, TN 38571",38571,35.99010940,-85.12359100,3.7,6,https://lh3.googleusercontent.com/p/AF1QipMxj47BFSv4hIbVmvzOwqJJIuNDACmlPyhxK44i=w800-h500-k-no,"""{\""Monday\"":\""7AM-5PM\"",\""Tuesday\"":\""7AM-5PM\"",\""Wednesday\"":\""7AM-5PM\"",\""Thursday\"":\""7AM-5PM\"",\""Friday\"":\""7AM-5PM\"",\""Saturday\"":\""7AM-5PM\"",\""Sunday\"":\""Closed\""}""","[""Waste management service"",""Construction equipment supplier""]",outscraper,,,,false,false,false,false,false,,2025-12-12 19:47:46.184898+00,2025-12-15 20:07:37.933782+00,,false,false,ready,pending,,,pending,,,,0,,,,,
30c2ec25-8607-41b7-a09d-9b66cdcdb468,Clayton's Septic Pumping and Porta Potty Rentals,clayton-s-septic-pumping-and-porta-potty-rentals-dunlap,Dunlap,Tennessee,(423) 762-3343,http://www.claytonssepticpumping.com/,,"1016 Highpoint Dr, Dunlap, TN 37327",37327,35.36449310,-85.38304880,4.9,61,https://lh3.googleusercontent.com/p/AF1QipPTFcxGkVUyflmh7Bt7RszmLeC_Tcw9e8O8yGzv=w800-h500-k-no,"""{\""Monday\"":\""7AM-6PM\"",\""Tuesday\"":\""7AM-6PM\"",\""Wednesday\"":\""7AM-6PM\"",\""Thursday\"":\""7AM-6PM\"",\""Friday\"":\""7AM-6PM\"",\""Saturday\"":\""Closed\"",\""Sunday\"":\""Closed\""}""","[""Septic system service"",""Portable toilet supplier""]",outscraper,2025-12-24 05:25:15.746+00,,,false,false,false,true,true,,2025-12-12 19:47:46.184898+00,2025-12-15 20:07:37.933782+00,,false,false,ready,pending,,,pending,,,,0,,,,,
608d5612-46f2-4e37-aee6-394f3011d278,The Outhouse Portable Toilets and Septic Service,the-outhouse-portable-toilets-and-septic-service-dyer,Dyer,Tennessee,(731) 643-6787,https://theouthousesepticservice.com/,,"110 Dyer Hwy, Dyer, TN 38330",38330,36.09162250,-89.10467290,5.0,1,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=nmiPzxlBhtJcGqOiLvJFjg&cb_client=search.gws-prod.gps&w=800&h=500&yaw=208.02754&pitch=0&thumbfov=100,"""{\""Monday\"":\""7AM-5PM\"",\""Tuesday\"":\""7AM-5PM\"",\""Wednesday\"":\""7AM-5PM\"",\""Thursday\"":\""7AM-5PM\"",\""Friday\"":\""7AM-5PM\"",\""Saturday\"":\""Closed\"",\""Sunday\"":\""Closed\""}""","[""Septic system service""]",outscraper,2025-12-24 05:25:02.427+00,,,true,false,true,false,false,,2025-12-12 19:47:46.184898+00,2025-12-15 20:07:37.933782+00,,false,false,ready,pending,,,pending,,,,0,,,,,
c47a3ac7-0c81-4561-a552-28fe3f1603f0,Clear Choice Site Services,clear-choice-site-services-gallatin,Gallatin,Tennessee,(615) 234-4444,https://www.clearchoicesiteservices.com/,,"1006 Lochland Dr, Gallatin, TN 37066",37066,36.30767360,-86.52071360,5.0,5,https://lh3.googleusercontent.com/p/AF1QipOJ1eCqGvkPEDaBdNvD6cJLB6YlXLeuReWkDfO_=w800-h500-k-no,"""{\""Monday\"":\""8AM-5PM\"",\""Tuesday\"":\""8AM-5PM\"",\""Wednesday\"":\""8AM-5PM\"",\""Thursday\"":\""8AM-5PM\"",\""Friday\"":\""8AM-5PM\"",\""Saturday\"":\""10AM-2PM\"",\""Sunday\"":\""Closed\""}""","[""Portable toilet supplier""]",outscraper,2025-12-24 05:23:55.947+00,,,true,false,true,true,true,,2025-12-12 19:47:46.184898+00,2025-12-15 20:07:37.933782+00,,false,false,ready,pending,,,pending,,,,0,,,,,
e8ccdb89-3587-41a2-b2b0-1160d50b4252,MC Septic Services,mc-septic-services-greeneville,Greeneville,Tennessee,(423) 787-0399,https://www.mcseptic.com/%3Futm_campaign%3Dgbp%26utm_medium%3Dorganic%26utm_source%3Dgoogle,,"250 State St, Greeneville, TN 37743",37743,36.17358290,-82.85651120,3.7,26,https://lh3.googleusercontent.com/p/AF1QipPGEh1QpBk3SMJasYgcP-C3KjEQDivIIJjjG88-=w800-h500-k-no,"""{\""Monday\"":\""8AM-4:30PM\"",\""Tuesday\"":\""8AM-4:30PM\"",\""Wednesday\"":\""8AM-4:30PM\"",\""Thursday\"":\""8AM-4:30PM\"",\""Friday\"":\""8AM-4:30PM\"",\""Saturday\"":\""Closed\"",\""Sunday\"":\""Closed\""}""","[""Septic system service"",""Dumpster rental service"",""Portable toilet supplier"",""Waste management service""]",outscraper,,,,false,false,false,false,false,,2025-12-12 19:47:46.184898+00,2025-12-15 20:07:37.933782+00,,false,false,ready,pending,,,pending,,,,0,,,,,
ecd28ca5-fbc2-4b3e-9527-ca2e19773209,Oliver Springs Portable Toilets,oliver-springs-portable-toilets-harriman,Harriman,Tennessee,(865) 590-0047,,,,37748,35.95407240,-84.43781490,5.0,6,https://lh3.googleusercontent.com/p/AF1QipON5IEaxDfSKLHrYypVyOWFpIvKp898xgWKM4nF=w800-h500-k-no,"{""Sunday"":""Closed"",""Monday"":""6AM-7PM"",""Tuesday"":""6AM-7PM"",""Wednesday"":""6AM-7PM"",""Thursday"":""6AM-7PM"",""Friday"":""6AM-7PM"",""Saturday"":""6AM-12PM""}","[""Portable toilet supplier"",""Septic system service""]",outscraper,,,,false,false,false,false,false,,2025-12-27 01:32:18.625503+00,2025-12-27 01:32:18.625503+00,,false,false,ready,pending,,,pending,,,,0,,,,,
4396dd7b-fc31-4a82-a994-c58222624e20,Porta Clean Inc,porta-clean-inc-harrogate,Harrogate,Tennessee,(423) 300-7267,,,,37752,36.55431550,-83.49723370,5.0,1,https://lh3.googleusercontent.com/p/AF1QipPFkyi2x1h3cGGcknImTfyrIVnm_grBo_a4iy1S=w800-h500-k-no,"{""Sunday"":""Closed"",""Monday"":""8AM-6PM"",""Tuesday"":""8AM-6PM"",""Wednesday"":""8AM-6PM"",""Thursday"":""8AM-6PM"",""Friday"":""8AM-6PM"",""Saturday"":""8AM-3PM""}","[""Portable toilet supplier""]",outscraper,,,,false,false,false,false,false,,2025-12-27 01:32:18.625503+00,2025-12-27 01:32:18.625503+00,,false,false,ready,pending,,,pending,,,,0,,,,,
eb7aa719-f864-4d11-b7cd-90e9f71be9f8,Chief Party Poopers,chief-party-poopers-hermitage,Hermitage,Tennessee,(615) 394-3448,https://www.chiefpartypoopers.com/,,"3366 Stoners Bend Dr, Hermitage, TN 37076",37076,36.18883770,-86.62389710,5.0,4,https://lh3.googleusercontent.com/p/AF1QipMsxA6_gSUrTcVvHeR74DlKTC16_LMFnrDOyqOc=w800-h500-k-no,"""{\""Monday\"":\""8AM-5PM\"",\""Tuesday\"":\""8AM-5PM\"",\""Wednesday\"":\""8AM-5PM\"",\""Thursday\"":\""8AM-5PM\"",\""Friday\"":\""8AM-5PM\"",\""Saturday\"":\""8AM-5PM\"",\""Sunday\"":\""8AM-5PM\""}""","[""Portable toilet supplier""]",outscraper,2025-12-24 05:24:05.853+00,,,true,true,false,true,true,,2025-12-12 19:47:46.184898+00,2025-12-15 20:07:37.933782+00,,false,false,ready,pending,,,pending,,,,0,,,,,
e04d85f6-ec83-4b35-aba8-1520266d6125,Tennessee Thrones,tennessee-thrones-hermitage,Hermitage,Tennessee,(615) 516-7608,https://www.tennesseethrones.com/%3Futm_source%3Dgoogle%26utm_medium%3Dwix_google_business_profile%26utm_campaign%3D64864559523393594,,"Valley View Dr, Hermitage, TN 37076",37076,36.17880070,-86.56919520,5.0,13,https://lh3.googleusercontent.com/p/AF1QipMe21dkaPjOeTBfVa510jGoCPdvjdCR9xsEFtqg=w800-h500-k-no,"""{\""Monday\"":\""9AM-5PM\"",\""Tuesday\"":\""9AM-5PM\"",\""Wednesday\"":\""9AM-5PM\"",\""Thursday\"":\""9AM-5PM\"",\""Friday\"":\""9AM-5PM\"",\""Saturday\"":\""9AM-5PM\"",\""Sunday\"":\""Closed\""}""","[""Portable toilet supplier""]",outscraper,,,,false,false,false,false,false,,2025-12-12 19:47:46.184898+00,2025-12-15 20:07:37.933782+00,,false,false,ready,pending,,,pending,,,,0,,,,,
6ad22b8f-362c-4c64-881c-861bd6861b91,Cookingham Rental Services,cookingham-rental-services-knoxville,Knoxville,Tennessee,(865) 247-8039,https://cookinghamrentalservices.com/,,"5700 Casey Dr 1st flr, Knoxville, TN 37909",37909,35.95203430,-84.00695570,5.0,2,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=tmGF3H3iHGEJ7dE5CrhEhw&cb_client=search.gws-prod.gps&w=800&h=500&yaw=125.72948&pitch=0&thumbfov=100,"""{\""Monday\"":\""7AM-7PM\"",\""Tuesday\"":\""7AM-7PM\"",\""Wednesday\"":\""7AM-7PM\"",\""Thursday\"":\""7AM-7PM\"",\""Friday\"":\""7AM-7PM\"",\""Saturday\"":\""7AM-7PM\"",\""Sunday\"":\""Closed\""}""","[""Portable toilet supplier"",""Party equipment rental service""]",outscraper,2025-12-24 05:24:43.827+00,,,true,true,true,true,true,,2025-12-12 19:47:46.184898+00,2025-12-15 20:07:37.933782+00,,false,false,ready,pending,,,pending,,,,0,,,,,
a6df8adf-361e-46df-8c68-6a30ccdd82a4,East Tennessee Portables,east-tennessee-portables-knoxville,Knoxville,Tennessee,(865) 522-9958,https://www.etp-llc.com/%3Futm_campaign%3Dgbp%26utm_medium%3Dorganic%26utm_source%3Dgoogle,,"6618 Rutledge Pike, Knoxville, TN 37924",37924,36.04283110,-83.82434790,4.1,74,https://lh3.googleusercontent.com/p/AF1QipPiJROASFVFfeN4ECUcr-10MghNAjWwvgVs4Juj=w800-h500-k-no,"""{\""Monday\"":\""8AM-4:30PM\"",\""Tuesday\"":\""8AM-4:30PM\"",\""Wednesday\"":\""8AM-4:30PM\"",\""Thursday\"":\""8AM-4:30PM\"",\""Friday\"":\""8AM-4:30PM\"",\""Saturday\"":\""Closed\"",\""Sunday\"":\""Closed\""}""","[""Portable toilet supplier"",""Dumpster rental service""]",outscraper,,,,false,false,false,false,false,,2025-12-12 19:47:46.184898+00,2025-12-15 20:07:37.933782+00,,false,false,ready,pending,,,pending,,,,0,,,,,
9eeb3a73-7efe-4fe8-94a3-5825b2a4ee27,Rocky Top Restrooms,rocky-top-restrooms-knoxville,Knoxville,Tennessee,(865) 630-2190,http://www.rockytoprestrooms.com/,,"10922 Doran Ln, Knoxville, TN 37932",37932,35.92174140,-84.15408650,5.0,40,https://lh3.googleusercontent.com/p/AF1QipNwwdf8HDyoEFyDjCzl584jRojYxcNTM_qpVjMt=w800-h500-k-no,"""{\""Monday\"":\""8AM-5PM\"",\""Tuesday\"":\""8AM-5PM\"",\""Wednesday\"":\""8AM-5PM\"",\""Thursday\"":\""8AM-5PM\"",\""Friday\"":\""8AM-5PM\"",\""Saturday\"":\""10AM-5PM\"",\""Sunday\"":\""Closed\""}""","[""Portable toilet supplier""]",outscraper,,,,false,false,false,false,false,,2025-12-12 19:47:46.184898+00,2025-12-15 20:07:37.933782+00,,false,false,ready,pending,,,pending,,,,0,,,,,
06134b65-5605-4398-abbb-803318f6a193,"JayBird Portable Restrooms, LLC",jaybird-portable-restrooms-llc-lawrenceburg,Lawrenceburg,Tennessee,(931) 762-9989,http://www.jaybirdportables.com/,office@jaybirdportables.com,"749 Weakley Creek Rd, Lawrenceburg, TN 38464",38464,35.26466300,-87.27059500,5.0,8,https://lh3.googleusercontent.com/p/AF1QipMpyUcJ6i-mZsEDEb-FLma3vGDXI6wLvj3VjIaj=w800-h500-k-no,"""{\""Monday\"":\""8AM-4:30PM\"",\""Tuesday\"":\""8AM-4:30PM\"",\""Wednesday\"":\""8AM-4:30PM\"",\""Thursday\"":\""8AM-4:30PM\"",\""Friday\"":\""8AM-4:30PM\"",\""Saturday\"":\""Closed\"",\""Sunday\"":\""Closed\""}""","[""Portable toilet supplier""]",outscraper,2025-12-24 05:24:16.138+00,,,false,false,false,false,false,,2025-12-12 19:47:46.184898+00,2025-12-27 18:35:05.710191+00,,false,false,ready,pending,,,pending,,,,0,,,,,
7048f767-2802-4d93-bbcb-1aeb4489b0cb,Tennessee Rolloff,tennessee-rolloff-lebanon,Lebanon,Tennessee,(615) 784-4076,http://www.tnrolloff.com/,,"1016 B, 1016 W Main St, Lebanon, TN 37087",37087,36.21069940,-86.31474690,4.8,17,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyMPGm9VWYOKBYk0HW3T7-lCTNICtAJvP1mqyFGAP3R8Q6GfGmroD4Z2miZ_Ht6g8cLYvZyEYPzth3sf_GI-y7by69POPymXjj1WpmZNC7QbrbsIJ4o5RQFC8yGDOwaQTwvVcE=w800-h500-k-no,"""{\""Monday\"":\""6AM-5PM\"",\""Tuesday\"":\""6AM-5PM\"",\""Wednesday\"":\""6AM-5PM\"",\""Thursday\"":\""6AM-5PM\"",\""Friday\"":\""6AM-5PM\"",\""Saturday\"":\""Closed\"",\""Sunday\"":\""Closed\""}""","[""Waste management service"",""Dumpster rental service"",""Garbage collection service"",""Portable toilet supplier""]",outscraper,2025-12-24 05:26:24.089+00,,,false,false,false,false,true,,2025-12-12 19:47:46.184898+00,2025-12-15 20:07:37.933782+00,,false,false,ready,pending,,,pending,,,,0,,,,,
badaa10d-4519-4902-8e73-e9d9846f66f0,"Tri-Star Portable Restrooms, LLC",tri-star-portable-restrooms-llc-lenoir-city,Lenoir City,Tennessee,(423) 436-9219,,,,37772,35.72783630,-84.18311620,5.0,42,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzQ0G0yvNVuEbkf8bAxlaX5W4fFQ5xEfMkAcf0b5ABKtaCoo8wWzaxlKMwwzyToWfSybM1h0O2DmbGfLIYb8ZmRXdBqmwfMzGzA8dlXw3vPuSRfc0nR79WMGkWW_FAngHt8UZ7hXE874xEd=w800-h500-k-no,"{""Sunday"":""Closed"",""Monday"":""9AM-5PM"",""Tuesday"":""9AM-5PM"",""Wednesday"":""9AM-5PM"",""Thursday"":""9AM-5PM"",""Friday"":""9AM-5PM"",""Saturday"":""Closed""}","[""Portable toilet supplier""]",outscraper,,,,false,false,false,false,false,,2025-12-12 19:47:46.184898+00,2025-12-15 20:07:37.933782+00,,false,false,ready,pending,,,pending,,,,0,,,,,
7f139647-0344-43e6-9fa6-b310f067b04a,Christopher Equipment Inc,christopher-equipment-inc-manchester,Manchester,Tennessee,(931) 728-5484,,,,37355,35.44946180,-86.09554840,4.9,,https://lh3.googleusercontent.com/p/AF1QipP1EZ_f6u3CJgtU_Q-fHuh-377cIKgMFLPmE0Jb=w800-h500-k-no,"{""Friday"":""Closed""}","[""Equipment rental agency"",""Lawn equipment rental service"",""Material handling equipment supplier"",""Tool rental service""]",outscraper,,,,false,false,false,false,false,,2025-12-27 01:32:18.625503+00,2025-12-27 01:32:18.625503+00,,false,false,ready,pending,,,pending,,,,0,,,,,
ba1895ee-c969-46a7-966f-d243168330fd,Affordable Porta Potty Rentals,affordable-porta-potty-rentals-memphis,Memphis,Tennessee,(901) 307-2188,https://affordableportapottyrental.com/,,"190 Beale St, Memphis, TN 38103",38103,35.13966740,-90.05163920,,,https://lh3.googleusercontent.com/p/AF1QipNtrfS_mEw7Tb3th3YsM59GnDpmGt0hNS59J1ff=w800-h500-k-no,"{""Sunday"":""9AM-8PM"",""Monday"":""9AM-8PM"",""Tuesday"":""9AM-8PM"",""Wednesday"":""9AM-8PM"",""Thursday"":""9AM-8PM"",""Friday"":""9AM-8PM"",""Saturday"":""9AM-8PM""}","[""Party equipment rental service"",""Portable toilet supplier""]",outscraper,2025-12-24 12:19:25.183+00,,,true,false,true,true,true,,2025-12-12 19:47:46.184898+00,2025-12-15 20:07:37.933782+00,,false,false,ready,pending,,,pending,,,,0,,,,,
5cb27e4e-0c4f-49b6-a2cb-66a9fbb0c3e1,Arrow Portable Toilets,arrow-portable-toilets-memphis,Memphis,Tennessee,(901) 360-0980,,,,38118,35.03838250,-89.92553150,3.7,3,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jR0Yfa09Ppqgido7EKWOcw&cb_client=search.gws-prod.gps&w=800&h=500&yaw=105.566895&pitch=0&thumbfov=100,"{""Sunday"":""8AM-5PM"",""Monday"":""8AM-5PM"",""Tuesday"":""8AM-5PM"",""Wednesday"":""8AM-5PM"",""Thursday"":""8AM-5PM"",""Friday"":""8AM-5PM"",""Saturday"":""8AM-5PM""}","[""Portable toilet supplier""]",outscraper,2025-12-24 05:25:21.424+00,,,false,false,false,true,true,,2025-12-12 19:47:46.184898+00,2025-12-15 20:07:37.933782+00,,false,false,ready,pending,,,pending,,,,0,,,,,
fa3b9b10-a3ef-486d-b804-96c74d5393de,Bluff City Waste Services,bluff-city-waste-services-memphis,Memphis,Tennessee,(901) 437-4717,http://www.bluffcitywasteservices.com/,,"1199 Warford St, Memphis, TN 38108",38108,35.16367000,-89.96442600,,,https://lh3.googleusercontent.com/p/AF1QipPVt84jf71F2KTZu8eFt6pp7mOmUZTH-2CKRT9B=w800-h500-k-no,"""{\""Monday\"":\""7AM-4PM\"",\""Tuesday\"":\""7AM-4PM\"",\""Wednesday\"":\""7AM-4PM\"",\""Thursday\"":\""7AM-4PM\"",\""Friday\"":\""7AM-4PM\"",\""Saturday\"":\""Closed\"",\""Sunday\"":\""Closed\""}""","[""Portable toilet supplier""]",outscraper,2025-12-24 05:26:43.262+00,,,false,false,false,true,true,,2025-12-12 19:47:46.184898+00,2025-12-15 20:07:37.933782+00,,false,false,ready,pending,,,pending,,,,0,,,,,
640be25f-9f7e-4ffa-ad73-e2dd6eaa90f7,Porta Potty Rentals of Memphis,porta-potty-rentals-of-memphis-memphis,Memphis,Tennessee,(901) 660-9314,,,,38137,35.11208300,-89.89167600,5.0,4,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=P4H40MPVPUsrVVD1eYUuXQ&cb_client=search.gws-prod.gps&w=800&h=500&yaw=117.04243&pitch=0&thumbfov=100,"{""Sunday"":""7AM-7PM"",""Monday"":""7AM-7PM"",""Tuesday"":""7AM-7PM"",""Wednesday"":""7AM-7PM"",""Thursday"":""7AM-7PM"",""Friday"":""7AM-7PM"",""Saturday"":""7AM-7PM""}","[""Portable toilet supplier""]",outscraper,,,,false,false,false,false,false,,2025-12-27 01:32:18.625503+00,2025-12-27 01:32:18.625503+00,,false,false,ready,pending,,,pending,,,,0,,,,,
c813455f-51ab-422e-a630-8ae27f202b65,"Portable Services of Tennessee, LLC",portable-services-of-tennessee-llc-memphis,Memphis,Tennessee,(901) 457-0896,,,,38127,35.24015220,-90.01144420,,,https://lh3.googleusercontent.com/p/AF1QipNTYBpiBOikGqcBgBlmnf8Jve-_BLK3owYgtZdy=w800-h500-k-no,"{""Sunday"":""7AM-5PM"",""Monday"":""7AM-5PM"",""Tuesday"":""7AM-5PM"",""Wednesday"":""7AM-5PM"",""Thursday"":""7AM-5PM"",""Friday"":""7AM-5PM"",""Saturday"":""7AM-5PM""}","[""Portable toilet supplier""]",outscraper,,,,false,false,false,false,false,,2025-12-12 19:47:46.184898+00,2025-12-15 20:07:37.933782+00,,false,false,ready,pending,,,pending,,,,0,,,,,
bf10c84c-11cb-4989-a108-d7f34285e76c,Portable Toilet Supplier Memphis,portable-toilet-supplier-memphis-memphis,Memphis,Tennessee,(901) 307-3828,,,,38103,35.13979800,-90.05712500,,,https://lh3.googleusercontent.com/p/AF1QipMYUk2gpux2jM79xL-jUWAYwdc750V_Sjsh2YLK=w800-h500-k-no,"{""Friday"":""8AM-8PM""}","[""Portable toilet supplier"",""Equipment supplier"",""Party equipment rental service""]",outscraper,,,,false,false,false,false,false,,2025-12-27 01:32:18.625503+00,2025-12-27 01:32:18.625503+00,,false,false,ready,pending,,,pending,,,,0,,,,,
13d72eb7-d82b-4c46-9902-80908797c8e0,Safety Quip Inc,safety-quip-inc-memphis,Memphis,Tennessee,(901) 452-7040,,,,38112,35.14704640,-89.96018200,3.5,12,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxZoUNLaD8izZU5SqfWbloCGF0Nckp0aHddrKRlZUm8Lam6h3vJQ8WFpvXHVsni5Km9rsQLMmybJBq-jCw98lWoHzPeM5p4ONeyYiHR7JhO1w9QWu-ZtLv4Jh0nq5mTtpipmeF5=w800-h500-k-no,"{""Sunday"":""Closed"",""Monday"":""7AM-5PM"",""Tuesday"":""7AM-5PM"",""Wednesday"":""7AM-5PM"",""Thursday"":""7AM-5PM"",""Friday"":""7AM-5PM"",""Saturday"":""8AM-4PM""}","[""Portable toilet supplier""]",outscraper,2025-12-24 05:27:00.508+00,,,true,true,true,true,true,,2025-12-12 19:47:46.184898+00,2025-12-15 20:07:37.933782+00,,false,false,ready,pending,,,pending,,,,0,,,,,
f277e908-ddfa-4be2-bce7-b7bfce624621,Quality Waste,quality-waste-morristown,Morristown,Tennessee,(423) 353-1300,http://qualitywastetn.com/,,"1907 W Morris Blvd suite d, Morristown, TN 37813",37813,36.20265820,-83.31789290,4.3,10,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=KevtOREVqr3PoRlcAGcwOw&cb_client=search.gws-prod.gps&w=800&h=500&yaw=230.79002&pitch=0&thumbfov=100,"""{\""Monday\"":\""8AM-5PM\"",\""Tuesday\"":\""8AM-5PM\"",\""Wednesday\"":\""8AM-5PM\"",\""Thursday\"":\""8AM-5PM\"",\""Friday\"":\""8AM-5PM\"",\""Saturday\"":\""Closed\"",\""Sunday\"":\""Closed\""}""","[""Waste management service"",""Debris removal service"",""Portable toilet supplier""]",outscraper,2025-12-24 05:25:56.017+00,,,false,false,false,true,true,,2025-12-12 19:47:46.184898+00,2025-12-15 20:07:37.933782+00,,false,false,ready,pending,,,pending,,,,0,,,,,
ef46acf1-4b23-4cd0-913a-efdbe52e47cd,Ludwin Rental Services,ludwin-rental-services-murfreesboro,Murfreesboro,Tennessee,(615) 413-6644,https://ludwinrentalservices.com/,,"845 Middle Tennessee Blvd 1st flr b, Murfreesboro, TN 37129",37129,35.82825560,-86.39554890,5.0,1,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OpVKHmfubh2RNylf1BDNkw&cb_client=search.gws-prod.gps&w=800&h=500&yaw=22.348326&pitch=0&thumbfov=100,"""{\""Monday\"":\""7AM-7PM\"",\""Tuesday\"":\""7AM-7PM\"",\""Wednesday\"":\""7AM-7PM\"",\""Thursday\"":\""7AM-7PM\"",\""Friday\"":\""7AM-7PM\"",\""Saturday\"":\""7AM-7PM\"",\""Sunday\"":\""Closed\""}""","[""Portable toilet supplier"",""Construction machine rental service""]",outscraper,2025-12-24 05:24:32.627+00,,,true,true,true,true,true,,2025-12-12 19:47:46.184898+00,2025-12-15 20:07:37.933782+00,,false,false,ready,pending,,,pending,,,,0,,,,,
